1716	196	19	6	255	13
1719	196	19	6	255	13
1722	196	19	6	255	13
1910	196	19	6	255	13
1965	196	19	6	255	13
2017	196	19	6	255	13
438	196	19	6	255	14
593	196	19	6	255	14
629	196	19	6	255	14
664	196	19	6	255	14
732	196	19	6	255	14
812	196	19	6	255	14
816	196	19	6	255	14
858	196	19	6	255	14
864	196	19	6	255	14
1386	196	19	6	255	14
1428	196	19	6	255	14
1564	196	19	6	255	14
1687	196	19	6	255	14
1720	196	19	6	255	14
1804	196	19	6	255	14
1815	196	19	6	255	14
1851	196	19	6	255	14
1871	196	19	6	255	14
1882	196	19	6	255	14
1895	196	19	6	255	14
1926	196	19	6	255	14
1948	196	19	6	255	14
1984	196	19	6	255	14
2002	196	19	6	255	14
2095	196	19	6	255	14
2135	196	19	6	255	14
2720	196	19	6	255	14
2722	196	19	6	255	14
495	196	19	6	255	15
531	196	19	6	255	15
552	196	19	6	255	15
765	196	19	6	255	15
1085	196	19	6	255	15
1261	196	19	6	255	15
1264	196	19	6	255	15
1279	196	19	6	255	15
1282	196	19	6	255	15
1289	196	19	6	255	15
1319	196	19	6	255	15
1375	196	19	6	255	15
1402	196	19	6	255	15
1415	196	19	6	255	15
1421	196	19	6	255	15
1432	196	19	6	255	15
1501	196	19	6	255	15
1502	196	19	6	255	15
1726	196	19	6	255	15
1746	196	19	6	255	15
616	196	19	6	255	16
953	196	19	6	255	16
1355	196	19	6	255	16
1390	196	19	6	255	16
440	196	19	6	255	17
475	196	19	6	255	17
585	196	19	6	255	17
798	196	19	6	255	17
932	196	19	6	255	17
973	196	19	6	255	17
1015	196	19	6	255	17
1120	196	19	6	255	17
1358	196	19	6	255	17
1435	196	19	6	255	17
1504	196	19	6	255	17
1518	196	19	6	255	17
1585	196	19	6	255	17
1612	196	19	6	255	17
1642	196	19	6	255	17
1659	196	19	6	255	17
1675	196	19	6	255	17
1699	196	19	6	255	17
1740	196	19	6	255	17
1918	196	19	6	255	17
1976	196	19	6	255	17
2052	196	19	6	255	17
2130	196	19	6	255	17
2138	196	19	6	255	17
2158	196	19	6	255	17
486	196	19	6	255	18
657	196	19	6	255	18
680	196	19	6	255	18
1253	196	19	6	255	18
1277	196	19	6	255	18
1278	196	19	6	255	18
1288	196	19	6	255	18
1586	196	19	6	255	18
1613	196	19	6	255	18
1641	196	19	6	255	18
417	196	19	6	255	19
456	196	19	6	255	19
801	196	19	6	255	19
876	196	19	6	255	19
1150	196	19	6	255	19
1280	196	19	6	255	19
1290	196	19	6	255	19
1371	196	19	6	255	19
1413	196	19	6	255	19
1436	196	19	6	255	19
1475	196	19	6	255	19
1491	196	19	6	255	19
1505	196	19	6	255	19
1663	196	19	6	255	19
1700	196	19	6	255	19
1742	196	19	6	255	19
2042	196	19	6	255	19
2139	196	19	6	255	19
854	196	19	6	255	20
867	196	19	6	255	20
1152	196	19	6	255	20
1324	196	19	6	255	20
1658	196	19	6	255	20
1673	196	19	6	255	20
1691	196	19	6	255	20
1714	196	19	6	255	20
1737	196	19	6	255	20
2066	196	19	6	255	20
1272	196	19	6	255	21
1417	196	19	6	255	21
1684	196	19	6	255	21
1819	196	19	6	255	21
1875	196	19	6	255	21
2098	196	19	6	255	21
2602	196	19	6	255	21
2608	196	19	6	255	21
393	196	19	6	255	22
502	196	19	6	255	22
576	196	19	6	255	22
626	196	19	6	255	22
662	196	19	6	255	22
700	196	19	6	255	22
730	196	19	6	255	22
814	196	19	6	255	22
871	196	19	6	255	22
986	196	19	6	255	22
1028	196	19	6	255	22
1094	196	19	6	255	22
1234	196	19	6	255	22
1271	196	19	6	255	22
1285	196	19	6	255	22
1387	196	19	6	255	22
1497	196	19	6	255	22
2056	196	19	6	255	22
522	196	19	6	255	23
528	196	19	6	255	23
545	196	19	6	255	23
960	196	19	6	255	23
1115	196	19	6	255	23
1116	196	19	6	255	23
1184	196	19	6	255	23
1185	196	19	6	255	23
1340	196	19	6	255	23
1410	196	19	6	255	23
1486	196	19	6	255	23
1495	196	19	6	255	23
1679	196	19	6	255	23
2053	196	19	6	255	23
848	196	19	6	255	24
1405	196	19	6	255	24
1416	196	19	6	255	24
1478	196	19	6	255	24
1496	196	19	6	255	24
1563	196	19	6	255	24
1630	196	19	6	255	24
1755	196	19	6	255	24
1970	196	19	6	255	24
2027	196	19	6	255	24
2039	196	19	6	255	24
2060	196	19	6	255	24
2117	196	19	6	255	24
2134	196	19	6	255	24
442	196	19	6	255	25
556	196	19	6	255	25
649	196	19	6	255	25
769	196	19	6	255	25
802	196	19	6	255	25
900	196	19	6	255	25
998	196	19	6	255	25
1040	196	19	6	255	25
1140	196	19	6	255	25
1172	196	19	6	255	25
1210	196	19	6	255	25
1369	196	19	6	255	25
1739	196	19	6	255	25
597	252	141	89	255	26
1136	252	141	89	255	26
1168	252	141	89	255	26
1364	252	141	89	255	26
1400	252	141	89	255	26
1430	252	141	89	255	26
1708	252	141	89	255	26
1709	252	141	89	255	26
1732	252	141	89	255	26
1733	252	141	89	255	26
449	252	141	89	255	27
485	252	141	89	255	27
622	252	141	89	255	27
633	252	141	89	255	27
658	252	141	89	255	27
667	252	141	89	255	27
965	252	141	89	255	27
1009	252	141	89	255	27
1087	252	141	89	255	27
1113	252	141	89	255	27
1301	252	141	89	255	27
1419	252	141	89	255	27
1450	252	141	89	255	27
1492	252	141	89	255	27
1500	252	141	89	255	27
1705	252	141	89	255	27
1728	252	141	89	255	27
1761	252	141	89	255	27
1790	252	141	89	255	27
2159	252	141	89	255	27
735	252	141	89	255	28
775	252	141	89	255	28
820	252	141	89	255	28
1229	252	141	89	255	28
2080	252	141	89	255	28
887	252	141	89	255	29
1157	252	141	89	255	29
1250	252	141	89	255	29
1481	252	141	89	255	29
548	252	141	89	255	30
761	252	141	89	255	30
862	252	141	89	255	30
929	252	141	89	255	30
416	252	141	89	255	31
436	252	141	89	255	31
454	252	141	89	255	31
474	252	141	89	255	31
579	252	141	89	255	31
643	252	141	89	255	31
675	252	141	89	255	31
747	252	141	89	255	31
835	252	141	89	255	31
1048	252	141	89	255	31
1078	252	141	89	255	31
1218	252	141	89	255	31
1758	252	141	89	255	31
443	252	141	89	255	32
479	252	141	89	255	32
519	252	141	89	255	32
571	252	141	89	255	32
615	252	141	89	255	32
651	252	141	89	255	32
706	252	141	89	255	32
903	252	141	89	255	32
907	252	141	89	255	32
978	252	141	89	255	32
1000	252	141	89	255	32
1020	252	141	89	255	32
1141	252	141	89	255	32
1175	252	141	89	255	32
1651	252	141	89	255	32
1667	252	141	89	255	32
1688	252	141	89	255	32
2120	252	141	89	255	32
496	252	141	89	255	33
692	252	141	89	255	33
972	252	141	89	255	33
1014	252	141	89	255	33
1056	252	141	89	255	33
1084	252	141	89	255	33
1119	252	141	89	255	33
1189	252	141	89	255	33
1225	252	141	89	255	33
1303	252	141	89	255	33
1322	252	141	89	255	33
1344	252	141	89	255	33
1447	252	141	89	255	33
1513	252	141	89	255	33
1528	252	141	89	255	33
1711	252	141	89	255	33
2156	252	141	89	255	33
563	252	141	89	255	34
589	252	141	89	255	34
608	252	141	89	255	34
827	252	141	89	255	34
2724	252	141	89	255	34
2726	252	141	89	255	34
573	252	141	89	255	35
647	252	141	89	255	35
679	252	141	89	255	35
722	252	141	89	255	35
770	252	141	89	255	35
780	252	141	89	255	35
805	252	141	89	255	35
838	252	141	89	255	35
1267	252	141	89	255	35
1300	252	141	89	255	35
1456	252	141	89	255	35
1772	252	141	89	255	35
1788	252	141	89	255	35
2077	252	141	89	255	35
596	252	141	89	255	36
598	252	141	89	255	36
962	252	141	89	255	36
1058	252	141	89	255	36
1295	252	141	89	255	36
1453	252	141	89	255	36
1765	252	141	89	255	36
1831	252	141	89	255	36
1844	252	141	89	255	36
2073	252	141	89	255	36
2100	252	141	89	255	36
418	252	141	89	255	37
457	252	141	89	255	37
1446	252	141	89	255	37
1476	252	141	89	255	37
1710	252	141	89	255	37
2155	252	141	89	255	37
688	252	141	89	255	38
1033	252	141	89	255	38
1132	252	141	89	255	38
1756	252	141	89	255	38
494	252	141	89	255	39
510	252	141	89	255	39
640	252	141	89	255	39
672	252	141	89	255	39
744	252	141	89	255	39
832	252	141	89	255	39
944	252	141	89	255	39
991	252	141	89	255	39
1098	252	141	89	255	39
1165	252	141	89	255	39
1203	252	141	89	255	39
1360	252	141	89	255	39
1425	252	141	89	255	39
710	252	141	89	255	40
715	252	141	89	255	40
1106	252	141	89	255	40
2719	252	141	89	255	40
2721	252	141	89	255	40
639	252	141	89	255	41
671	252	141	89	255	41
742	252	141	89	255	41
1222	252	141	89	255	41
1520	252	141	89	255	41
1768	252	141	89	255	41
1784	252	141	89	255	41
1841	252	141	89	255	41
990	252	141	89	255	42
1032	252	141	89	255	42
1131	252	141	89	255	42
1246	252	141	89	255	42
1423	252	141	89	255	42
1805	252	141	89	255	42
1816	252	141	89	255	42
1829	252	141	89	255	42
1872	252	141	89	255	42
925	252	141	89	255	43
959	252	141	89	255	43
1235	252	141	89	255	44
1517	252	141	89	255	44
1530	252	141	89	255	44
2090	252	141	89	255	44
530	252	141	89	255	46
617	252	141	89	255	46
1117	252	141	89	255	46
1134	252	141	89	255	46
1186	252	141	89	255	46
1206	252	141	89	255	46
1342	252	141	89	255	46
1363	252	141	89	255	46
1379	252	141	89	255	46
1409	252	141	89	255	46
1485	252	141	89	255	46
1678	252	141	89	255	46
630	252	141	89	255	47
817	252	141	89	255	47
1622	252	141	89	255	48
1655	252	141	89	255	48
1671	252	141	89	255	48
1690	252	141	89	255	48
1893	252	141	89	255	48
1924	252	141	89	255	48
1946	252	141	89	255	48
1982	252	141	89	255	48
2032	252	141	89	255	48
2048	252	141	89	255	48
2064	252	141	89	255	48
2126	252	141	89	255	48
399	252	141	89	255	49
516	252	141	89	255	49
613	252	141	89	255	49
995	252	141	89	255	49
1037	252	141	89	255	49
1069	252	141	89	255	49
1103	252	141	89	255	49
1170	252	141	89	255	49
1239	252	141	89	255	49
433	252	141	89	255	50
446	252	141	89	255	50
482	252	141	89	255	50
508	252	141	89	255	50
609	252	141	89	255	50
654	252	141	89	255	50
683	252	141	89	255	50
704	252	141	89	255	50
828	252	141	89	255	50
866	252	141	89	255	50
877	252	141	89	255	50
918	252	141	89	255	50
937	252	141	89	255	50
946	252	141	89	255	50
989	252	141	89	255	50
1031	252	141	89	255	50
1066	252	141	89	255	50
1096	252	141	89	255	50
1097	252	141	89	255	50
1099	252	141	89	255	50
1236	252	141	89	255	50
1266	252	141	89	255	50
1291	252	141	89	255	50
1292	252	141	89	255	50
1411	252	141	89	255	50
1414	252	141	89	255	50
1457	252	141	89	255	50
1488	252	141	89	255	50
1657	252	141	89	255	50
1672	252	141	89	255	50
1849	252	141	89	255	50
687	253	204	138	255	51
949	253	204	138	255	51
966	253	204	138	255	51
1079	253	204	138	255	51
1219	253	204	138	255	51
1276	253	204	138	255	51
1287	253	204	138	255	51
1473	253	204	138	255	51
1645	253	204	138	255	51
1662	253	204	138	255	51
1686	253	204	138	255	51
2058	253	204	138	255	51
2607	253	204	138	255	51
2617	253	204	138	255	51
590	253	204	138	255	52
1532	253	204	138	255	52
1692	253	204	138	255	52
1715	253	204	138	255	52
391	253	204	138	255	53
873	253	204	138	255	53
1512	253	204	138	255	53
1527	253	204	138	255	53
1780	253	204	138	255	53
1797	253	204	138	255	53
2086	253	204	138	255	53
562	253	204	138	255	54
607	253	204	138	255	54
685	253	204	138	255	54
754	253	204	138	255	54
826	253	204	138	255	54
844	253	204	138	255	54
861	253	204	138	255	54
1151	253	204	138	255	54
1163	253	204	138	255	54
1257	253	204	138	255	54
1274	253	204	138	255	54
1310	253	204	138	255	54
1465	253	204	138	255	54
1863	253	204	138	255	54
659	253	204	138	255	56
755	253	204	138	255	56
791	253	204	138	255	56
845	253	204	138	255	56
875	253	204	138	255	57
888	253	204	138	255	58
1158	253	204	138	255	58
1346	253	204	138	255	58
1579	253	204	138	255	58
1606	253	204	138	255	58
1635	253	204	138	255	58
1915	253	204	138	255	58
435	253	204	138	255	59
473	253	204	138	255	59
642	253	204	138	255	59
674	253	204	138	255	59
746	253	204	138	255	59
834	253	204	138	255	59
1580	253	204	138	255	59
1607	253	204	138	255	59
1636	253	204	138	255	59
1902	253	204	138	255	59
1935	253	204	138	255	59
1958	253	204	138	255	59
1973	253	204	138	255	59
1993	253	204	138	255	59
2033	253	204	138	255	59
2153	253	204	138	255	59
2609	253	204	138	255	60
905	253	204	138	255	61
1004	253	204	138	255	61
1005	253	204	138	255	61
1043	253	204	138	255	61
1076	253	204	138	255	61
1110	253	204	138	255	61
1143	253	204	138	255	61
1178	253	204	138	255	61
1399	253	204	138	255	61
1738	253	204	138	255	61
1044	253	204	138	255	62
1179	253	204	138	255	62
1215	253	204	138	255	62
1374	253	204	138	255	62
1418	253	204	138	255	62
1499	253	204	138	255	62
572	253	204	138	255	64
627	253	204	138	255	64
702	253	204	138	255	64
731	253	204	138	255	64
815	253	204	138	255	64
897	253	204	138	255	64
923	253	204	138	255	64
979	253	204	138	255	64
992	253	204	138	255	64
1021	253	204	138	255	64
1034	253	204	138	255	64
1055	253	204	138	255	64
1133	253	204	138	255	64
1205	253	204	138	255	64
721	253	204	138	255	65
793	253	204	138	255	65
988	253	204	138	255	65
1030	253	204	138	255	65
1130	253	204	138	255	65
1201	253	204	138	255	65
1366	253	204	138	255	65
901	253	204	138	255	66
896	253	204	138	255	67
521	253	204	138	255	68
592	253	204	138	255	68
804	253	204	138	255	68
936	253	204	138	255	68
1311	253	204	138	255	68
1332	253	204	138	255	68
1466	253	204	138	255	68
1781	253	204	138	255	68
1798	253	204	138	255	68
1820	253	204	138	255	68
1864	253	204	138	255	68
2005	253	204	138	255	68
2072	253	204	138	255	68
2087	253	204	138	255	68
2099	253	204	138	255	68
2115	253	204	138	255	68
426	253	204	138	255	69
453	253	204	138	255	69
466	253	204	138	255	69
497	253	204	138	255	69
599	253	204	138	255	69
695	253	204	138	255	69
1059	253	204	138	255	69
1088	253	204	138	255	69
1230	253	204	138	255	69
1258	253	204	138	255	69
1676	253	204	138	255	69
2004	253	204	138	255	69
2097	253	204	138	255	69
628	253	204	138	255	70
663	253	204	138	255	70
2273	253	204	138	255	71
2300	253	204	138	255	71
2375	253	204	138	255	71
2416	253	204	138	255	71
419	253	204	138	255	72
458	253	204	138	255	72
697	253	204	138	255	72
891	253	204	138	255	72
1161	253	204	138	255	72
2188	253	204	138	255	73
2229	253	204	138	255	73
2271	253	204	138	255	73
2298	253	204	138	255	73
2324	253	204	138	255	73
2372	253	204	138	255	73
2413	253	204	138	255	73
2485	253	204	138	255	73
565	253	204	138	255	74
610	253	204	138	255	74
829	253	204	138	255	74
1212	253	204	138	255	75
1429	254	240	217	255	76
1469	254	240	217	255	76
1598	254	240	217	255	76
1869	254	240	217	255	76
2195	254	240	217	255	76
2286	254	240	217	255	76
2312	254	240	217	255	76
2336	254	240	217	255	76
2392	254	240	217	255	76
2434	254	240	217	255	76
2496	254	240	217	255	76
394	254	240	217	255	77
538	254	240	217	255	77
634	254	240	217	255	77
821	254	240	217	255	77
855	254	240	217	255	77
982	254	240	217	255	77
1024	254	240	217	255	77
1126	254	240	217	255	77
1202	254	240	217	255	77
1359	254	240	217	255	77
1806	254	240	217	255	77
1818	254	240	217	255	77
1874	254	240	217	255	77
1876	254	240	217	255	78
1892	254	240	217	255	78
403	254	240	217	255	79
701	254	240	217	255	79
863	254	240	217	255	79
868	254	240	217	255	79
917	254	240	217	255	79
943	254	240	217	255	79
980	254	240	217	255	79
1022	254	240	217	255	79
1089	254	240	217	255	79
1124	254	240	217	255	79
1159	254	240	217	255	79
1263	254	240	217	255	79
1268	254	240	217	255	79
1482	254	240	217	255	79
421	254	240	217	255	80
430	254	240	217	255	80
447	254	240	217	255	80
460	254	240	217	255	80
468	254	240	217	255	80
483	254	240	217	255	80
564	254	240	217	255	80
655	254	240	217	255	80
684	254	240	217	255	80
724	254	240	217	255	80
772	254	240	217	255	80
806	254	240	217	255	80
819	254	240	217	255	80
1812	254	240	217	255	80
1827	254	240	217	255	80
1838	254	240	217	255	80
1861	254	240	217	255	80
1887	254	240	217	255	80
1900	254	240	217	255	80
1933	254	240	217	255	80
1956	254	240	217	255	80
2012	254	240	217	255	80
